t,imu_roll,imu_pitch,pid_roll,pid_pitch
1780013672.7306,0.030157,-0.033321,-0.014889,0.015086
1780013672.7366,0.030907,-0.033853,-0.014124,0.014022
1780013672.7420,0.031524,-0.034184,-0.013927,0.013364
1780013672.7474,0.032011,-0.034317,-0.013427,0.012479
1780013672.7533,0.032368,-0.034254,-0.012767,0.011582
1780013672.7592,0.032590,-0.033993,-0.012249,0.010692
1780013672.7646,0.032675,-0.033532,-0.011717,0.009576
1780013672.7705,0.032616,-0.032867,-0.011071,0.008754
1780013672.7764,0.032409,-0.031995,-0.010411,0.007735
1780013672.7823,0.032046,-0.030910,-0.009676,0.006576
1780013672.7882,0.031523,-0.029607,-0.008897,0.005400
1780013672.7936,0.030891,-0.028263,-0.008075,0.004456
1780013672.7991,0.030161,-0.026877,-0.007505,0.004020
1780013672.8055,0.029342,-0.025440,-0.007505,0.004495
1780013672.8114,0.028448,-0.023954,-0.006709,0.003458
1780013672.8173,0.027488,-0.022418,-0.006280,0.003009
1780013672.8237,0.026463,-0.020832,-0.006119,0.002958
1780013672.8291,0.025377,-0.019195,-0.004923,0.001318
1780013672.8356,0.024229,-0.017509,-0.005240,0.001966
1780013672.8415,0.022991,-0.015753,-0.004166,0.000666
1780013672.8474,0.021683,-0.013949,-0.003679,0.000199
1780013672.8533,0.020301,-0.012095,-0.003019,-0.000489
1780013672.8592,0.018853,-0.010197,-0.002543,-0.000932
1780013672.8651,0.017345,-0.008268,-0.001926,-0.001538
1780013672.8715,0.015784,-0.006320,-0.001910,-0.001359
1780013672.8774,0.014229,-0.004421,-0.001118,-0.002162
1780013672.8833,0.012686,-0.002607,-0.000821,-0.002219
1780013672.8887,0.011156,-0.000897,-0.000058,-0.002685
1780013672.8945,0.009639,0.000695,-0.000318,-0.001936
1780013672.9000,0.008138,0.002159,0.000367,-0.002126
1780013672.9054,0.006659,0.003485,0.000630,-0.001825
1780013672.9113,0.005209,0.004666,0.000223,-0.000931
1780013672.9168,0.003799,0.005692,0.000841,-0.000849
1780013672.9226,0.002441,0.006554,0.000425,0.000011
1780013672.9281,0.001255,0.007117,0.000314,0.000996
1780013672.9340,0.000239,0.007450,-0.000584,0.002081
1780013672.9394,-0.000611,0.007583,-0.000857,0.002868
1780013672.9453,-0.001295,0.007523,-0.001705,0.003742
1780013672.9507,-0.001817,0.007268,-0.002103,0.004715
1780013672.9561,-0.002173,0.006814,-0.002783,0.005732
1780013672.9620,-0.002361,0.006157,-0.003600,0.006543
1780013672.9674,-0.002437,0.005476,-0.004032,0.007037
1780013672.9733,-0.002415,0.004768,-0.004480,0.007038
1780013672.9788,-0.002307,0.004028,-0.004904,0.007580
1780013672.9852,-0.002129,0.003255,-0.005141,0.007358
1780013672.9911,-0.001889,0.002452,-0.005504,0.007903
1780013672.9965,-0.001595,0.001618,-0.005908,0.008514
1780013673.0024,-0.001248,0.000753,-0.006074,0.008467
1780013673.0083,-0.000851,-0.000142,-0.006383,0.008812
1780013673.0137,-0.000376,-0.001086,-0.006986,0.009556
1780013673.0192,0.000156,-0.002054,-0.007355,0.009867
1780013673.0256,0.000741,-0.003049,-0.007294,0.009470
1780013673.0315,0.001376,-0.004069,-0.007833,0.010127
1780013673.0374,0.002058,-0.005117,-0.008169,0.010453
1780013673.0428,0.002785,-0.006192,-0.008780,0.011182
1780013673.0482,0.003545,-0.007303,-0.009085,0.011587
1780013673.0541,0.004334,-0.008454,-0.009087,0.011565
1780013673.0595,0.005159,-0.009643,-0.009707,0.012406
1780013673.0654,0.006027,-0.010873,-0.009743,0.012362
1780013673.0718,0.006940,-0.012137,-0.009830,0.012368
1780013673.0773,0.007894,-0.013421,-0.010851,0.013606
1780013673.0832,0.008882,-0.014709,-0.010840,0.013398
1780013673.0891,0.009901,-0.015984,-0.011179,0.013606
1780013673.0945,0.010946,-0.017231,-0.011889,0.014201
1780013673.0999,0.011847,-0.018234,-0.011371,0.013239
1780013673.1054,0.012602,-0.019027,-0.010869,0.012444
1780013673.1113,0.013220,-0.019617,-0.010161,0.011435
1780013673.1172,0.013708,-0.020000,-0.009685,0.010614
1780013673.1236,0.014072,-0.020165,-0.009124,0.009681
1780013673.1295,0.014313,-0.020106,-0.008776,0.008773
1780013673.1354,0.014433,-0.019816,-0.008279,0.007747
1780013673.1413,0.014428,-0.019287,-0.007759,0.006600
1780013673.1473,0.014364,-0.018721,-0.007501,0.006364
1780013673.1531,0.014246,-0.018108,-0.007241,0.006007
1780013673.1586,0.014080,-0.017447,-0.006959,0.005467
1780013673.1650,0.013871,-0.016736,-0.006859,0.005566
1780013673.1714,0.013622,-0.015977,-0.006657,0.005230
1780013673.1773,0.013335,-0.015169,-0.006355,0.004602
1780013673.1831,0.013011,-0.014313,-0.006130,0.004215
1780013673.1885,0.012652,-0.013413,-0.005780,0.003525
1780013673.1944,0.012257,-0.012468,-0.005678,0.003459
1780013673.1999,0.011827,-0.011479,-0.005316,0.002781
1780013673.2053,0.011362,-0.010450,-0.005038,0.002336
1780013673.2112,0.010859,-0.009382,-0.004960,0.002353
1780013673.2166,0.010319,-0.008274,-0.004508,0.001584
1780013673.2225,0.009742,-0.007128,-0.004411,0.001545
1780013673.2280,0.009129,-0.005945,-0.003935,0.000761
1780013673.2338,0.008479,-0.004723,-0.003843,0.000734
1780013673.2393,0.007787,-0.003463,-0.003308,-0.000084
1780013673.2452,0.007053,-0.002168,-0.003222,-0.000062
1780013673.2506,0.006283,-0.000852,-0.002631,-0.000896
1780013673.2565,0.005480,0.000473,-0.002619,-0.000712
1780013673.2619,0.004658,0.001802,-0.002063,-0.001495
1780013673.2673,0.003815,0.003124,-0.001802,-0.001725
1780013673.2732,0.003010,0.004357,-0.002112,-0.001102
1780013673.2787,0.002250,0.005459,-0.001889,-0.001153
1780013673.2845,0.001540,0.006405,-0.002212,-0.000314
1780013673.2900,0.000885,0.007177,-0.002100,0.000019
1780013673.2954,0.000290,0.007760,-0.002240,0.000749
1780013673.3014,-0.000236,0.008141,-0.002671,0.001768
1780013673.3072,-0.000717,0.008026,-0.002745,0.003875
1780013673.3127,-0.000900,0.007606,-0.003905,0.005408
1780013673.3186,-0.000963,0.007091,-0.004467,0.005758
1780013673.3240,-0.000919,0.006503,-0.004950,0.006402
1780013673.3294,-0.000782,0.005853,-0.005402,0.006817
1780013673.3353,-0.000564,0.005144,-0.005733,0.006951
1780013673.3407,-0.000275,0.004378,-0.006208,0.007648
1780013673.3463,0.000079,0.003555,-0.006540,0.007990
1780013673.3522,0.000491,0.002677,-0.006774,0.008176
1780013673.3576,0.000957,0.001745,-0.007266,0.008931
1780013673.3635,0.001473,0.000761,-0.007407,0.009004
1780013673.3694,0.002035,-0.000273,-0.007720,0.009425
1780013673.3753,0.002644,-0.001356,-0.008017,0.009817
1780013673.3812,0.003298,-0.002487,-0.008378,0.010303
1780013673.3871,0.003996,-0.003663,-0.008675,0.010681
1780013673.3925,0.004738,-0.004884,-0.009302,0.011605
1780013673.3980,0.005521,-0.006150,-0.009623,0.012016
1780013673.4039,0.006346,-0.007459,-0.009698,0.012033
1780013673.4093,0.007213,-0.008812,-0.010376,0.012996
1780013673.4152,0.008123,-0.010209,-0.010400,0.012934
1780013673.4211,0.009075,-0.011649,-0.010811,0.013462
1780013673.4266,0.010071,-0.013131,-0.011508,0.014406
1780013673.4324,0.011101,-0.014665,-0.011552,0.014473
1780013673.4384,0.012178,-0.016238,-0.011883,0.014832
1780013673.4443,0.013300,-0.017865,-0.012367,0.015481
1780013673.4502,0.014474,-0.019547,-0.012794,0.016006
1780013673.4562,0.015705,-0.021280,-0.013249,0.016522
1780013673.4620,0.016990,-0.023049,-0.013828,0.017158
1780013673.4675,0.018323,-0.024838,-0.014713,0.018154
1780013673.4733,0.019699,-0.026633,-0.014769,0.017985
1780013673.4792,0.021100,-0.028065,-0.015118,0.016688
1780013673.4856,0.022274,-0.029296,-0.014014,0.015681
1780013673.4915,0.023336,-0.030313,-0.014160,0.015394
1780013673.4970,0.024293,-0.031133,-0.014147,0.014930
1780013673.5029,0.025150,-0.031760,-0.013636,0.014012
1780013673.5084,0.025910,-0.032191,-0.013642,0.013416
1780013673.5142,0.026574,-0.032423,-0.013129,0.012475
1780013673.5197,0.027140,-0.032452,-0.013004,0.011621
1780013673.5256,0.027605,-0.032273,-0.012480,0.010695
1780013673.5310,0.027961,-0.031883,-0.012226,0.009580
1780013673.5364,0.028202,-0.031279,-0.011750,0.008465
1780013673.5418,0.028321,-0.030456,-0.011218,0.007248
1780013673.5470,0.028309,-0.029410,-0.010604,0.005864
1780013673.5527,0.028157,-0.028137,-0.009974,0.005113
1780013673.5584,0.027913,-0.026814,-0.009509,0.004546
1780013673.5642,0.027585,-0.025439,-0.009093,0.004127
1780013673.5701,0.027180,-0.024006,-0.008735,0.003785
1780013673.5756,0.026705,-0.022514,-0.008148,0.002605
1780013673.5815,0.026170,-0.020962,-0.007965,0.002613
1780013673.5873,0.025580,-0.019353,-0.007610,0.002039
1780013673.5928,0.024935,-0.017685,-0.007011,0.000837
1780013673.5982,0.024210,-0.015940,-0.006511,0.000171
1780013673.6041,0.023424,-0.014142,-0.006350,0.000208
1780013673.6095,0.022568,-0.012300,-0.005584,-0.001004
1780013673.6155,0.021654,-0.010399,-0.005505,-0.000875
1780013673.6209,0.020681,-0.008439,-0.004651,-0.002345
1780013673.6263,0.019647,-0.006421,-0.004153,-0.003042
1780013673.6322,0.018559,-0.004359,-0.004089,-0.002882
1780013673.6381,0.017422,-0.002267,-0.003660,-0.003428
1780013673.6435,0.016249,-0.000150,-0.002833,-0.004745
1780013673.6494,0.015097,0.001908,-0.003129,-0.004119
1780013673.6554,0.013965,0.003872,-0.003032,-0.004040
1780013673.6613,0.012855,0.005720,-0.002859,-0.003987
1780013673.6663,0.011769,0.007436,-0.001922,-0.005070
1780013673.6717,0.010710,0.009010,-0.002249,-0.004081
1780013673.6776,0.009685,0.010432,-0.002596,-0.003115
1780013673.6830,0.008703,0.011692,-0.002216,-0.003150
1780013673.6884,0.007740,0.012493,-0.002101,-0.001203
1780013673.6943,0.006752,0.012809,-0.002158,0.001086
1780013673.7002,0.005910,0.012825,-0.002635,0.002355
1780013673.7062,0.005216,0.012598,-0.003134,0.003419
1780013673.7121,0.004672,0.012146,-0.003614,0.004481
1780013673.7175,0.004281,0.011474,-0.004063,0.005768
1780013673.7234,0.004047,0.010580,-0.004813,0.006660
1780013673.7293,0.003916,0.009642,-0.005230,0.007023
1780013673.7353,0.003878,0.008659,-0.005614,0.007375
1780013673.7411,0.003920,0.007625,-0.005965,0.007858
1780013673.7466,0.004034,0.006540,-0.006324,0.008617
1780013673.7525,0.004207,0.005403,-0.006582,0.008742
1780013673.7584,0.004435,0.004217,-0.006844,0.009121
1780013673.7648,0.004713,0.002982,-0.007030,0.009212
1780013673.7712,0.005066,0.001680,-0.007393,0.009717
1780013673.7771,0.005477,0.000335,-0.007837,0.010617
1780013673.7830,0.005939,-0.001054,-0.008162,0.011112
1780013673.7884,0.006451,-0.002488,-0.008648,0.012081
1780013673.7942,0.007016,-0.003958,-0.008815,0.012040
1780013673.8002,0.007628,-0.005476,-0.009087,0.012426
1780013673.8056,0.008285,-0.007039,-0.009693,0.013608
1780013673.8120,0.008984,-0.008647,-0.009532,0.012995
1780013673.8175,0.009718,-0.010304,-0.010307,0.014639
1780013673.8233,0.010477,-0.012011,-0.010336,0.014668
1780013673.8288,0.011268,-0.013768,-0.010881,0.015797
1780013673.8352,0.012105,-0.015564,-0.010697,0.015130
1780013673.8411,0.012992,-0.017414,-0.011363,0.016317
1780013673.8465,0.013928,-0.019308,-0.012107,0.017595
1780013673.8524,0.014908,-0.021228,-0.012139,0.017388
1780013673.8578,0.015926,-0.023159,-0.012854,0.018483
1780013673.8637,0.017014,-0.024798,-0.013042,0.016947
1780013673.8691,0.018165,-0.026044,-0.013903,0.015915
1780013673.8755,0.019209,-0.027046,-0.012932,0.014335
1780013673.8814,0.020151,-0.027843,-0.013025,0.013947
1780013673.8873,0.020996,-0.028444,-0.012779,0.013236
1780013673.8927,0.021744,-0.028847,-0.012803,0.012631
1780013673.8982,0.022397,-0.029048,-0.012474,0.011734
1780013673.9041,0.022953,-0.029043,-0.011944,0.010787
1780013673.9095,0.023410,-0.028827,-0.011777,0.009774
1780013673.9154,0.023760,-0.028396,-0.011241,0.008849
1780013673.9208,0.023999,-0.027746,-0.010898,0.007550
1780013673.9268,0.024116,-0.026872,-0.010315,0.006703
1780013673.9332,0.024103,-0.025770,-0.009772,0.005862
1780013673.9391,0.024007,-0.024619,-0.009395,0.005044
1780013673.9445,0.023836,-0.023418,-0.008976,0.004146
1780013673.9509,0.023595,-0.022162,-0.008782,0.004542
1780013673.9564,0.023293,-0.020848,-0.008265,0.003118
1780013673.9623,0.022937,-0.019478,-0.008078,0.003079
1780013673.9682,0.022525,-0.018059,-0.007759,0.002592
1780013673.9736,0.022065,-0.016582,-0.007289,0.001497
1780013673.9795,0.021557,-0.015047,-0.007156,0.001498
1780013673.9854,0.021000,-0.013455,-0.006858,0.000996
1780013673.9913,0.020395,-0.011806,-0.006496,0.000330
1780013673.9972,0.019742,-0.010100,-0.006198,-0.000171
1780013674.0027,0.019044,-0.008338,-0.005604,-0.001414
1780013674.0086,0.018289,-0.006534,-0.005458,-0.001341
1780013674.0140,0.017458,-0.004658,-0.004658,-0.002729
1780013674.0194,0.016572,-0.002738,-0.004224,-0.003309
1780013674.0253,0.015635,-0.000785,-0.004176,-0.003083
1780013674.0312,0.014659,0.001193,-0.003771,-0.003671
1780013674.0362,0.013658,0.003190,-0.002724,-0.005623
1780013674.0420,0.012685,0.005127,-0.003388,-0.004290
1780013674.0475,0.011745,0.006966,-0.003047,-0.004807
1780013674.0534,0.010839,0.008682,-0.003302,-0.004065
1780013674.0593,0.009970,0.010262,-0.003341,-0.003699
1780013674.0647,0.009144,0.011691,-0.003018,-0.003938
1780013674.0711,0.008368,0.012958,-0.003640,-0.002556
1780013674.0766,0.007618,0.013762,-0.003075,-0.001457
1780013674.0824,0.006851,0.014075,-0.003094,0.000837
1780013674.0883,0.006228,0.014077,-0.003607,0.002160
1780013674.0942,0.005749,0.013822,-0.004107,0.003308
1780013674.0992,0.005415,0.013326,-0.004416,0.004793
1780013674.1056,0.005229,0.012594,-0.005317,0.005325
1780013674.1120,0.005138,0.011809,-0.005671,0.005687
1780013674.1174,0.005130,0.010968,-0.005987,0.006637
1780013674.1233,0.005193,0.010069,-0.006308,0.006797
1780013674.1287,0.005317,0.009109,-0.006631,0.007540
1780013674.1351,0.005491,0.008091,-0.006779,0.007335
1780013674.1410,0.005708,0.007016,-0.007061,0.008122
1780013674.1464,0.005965,0.005885,-0.007383,0.009017
1780013674.1523,0.006262,0.004699,-0.007512,0.009063
1780013674.1578,0.006600,0.003457,-0.007868,0.009972
1780013674.1637,0.006976,0.002161,-0.008001,0.010062
1780013674.1691,0.007391,0.000813,-0.008375,0.010978
1780013674.1755,0.007842,-0.000586,-0.008333,0.010561
1780013674.1814,0.008330,-0.002034,-0.008735,0.011515
1780013674.1873,0.008872,-0.003544,-0.009076,0.012086
1780013674.1927,0.009460,-0.005088,-0.009606,0.013116
1780013674.1982,0.010087,-0.006681,-0.009890,0.013612
1780013674.2041,0.010745,-0.008325,-0.009935,0.013596
1780013674.2095,0.011423,-0.010024,-0.010401,0.014786
1780013674.2154,0.012126,-0.011780,-0.010412,0.014787
1780013674.2208,0.012860,-0.013594,-0.010959,0.016065
1780013674.2262,0.013635,-0.015466,-0.011304,0.016718
1780013674.2321,0.014447,-0.017380,-0.011335,0.016583
1780013674.2375,0.015290,-0.019321,-0.011951,0.017803
1780013674.2434,0.016161,-0.021273,-0.011928,0.017528
1780013674.2493,0.017088,-0.022929,-0.012352,0.016604
1780013674.2553,0.018067,-0.024185,-0.012732,0.015120
1780013674.2611,0.018935,-0.025188,-0.012471,0.014292
1780013674.2666,0.019697,-0.025971,-0.012456,0.013809
1780013674.2725,0.020358,-0.026543,-0.011875,0.012734
1780013674.2783,0.020919,-0.026900,-0.011568,0.011897
1780013674.2838,0.021383,-0.027039,-0.011420,0.011048
1780013674.2892,0.021748,-0.026953,-0.011035,0.009997
1780013674.2956,0.022011,-0.026639,-0.010426,0.009104
1780013674.3010,0.022166,-0.026092,-0.010150,0.007690
1780013674.3064,0.022206,-0.025306,-0.009627,0.006453
1780013674.3128,0.022124,-0.024278,-0.009101,0.005830
1780013674.3182,0.021972,-0.023207,-0.008694,0.004704
1780013674.3241,0.021757,-0.022088,-0.008441,0.004667
1780013674.3300,0.021486,-0.020916,-0.008147,0.004211
1780013674.3355,0.021163,-0.019690,-0.007749,0.003302
1780013674.3413,0.020792,-0.018408,-0.007575,0.003217
1780013674.3473,0.020376,-0.017072,-0.007331,0.002808
1780013674.3531,0.019917,-0.015682,-0.007026,0.002205
1780013674.3591,0.019416,-0.014239,-0.006772,0.001772
1780013674.3645,0.018866,-0.012752,-0.006234,0.000677
1780013674.3704,0.018275,-0.011210,-0.006152,0.000720
1780013674.3763,0.017642,-0.009615,-0.005864,0.000212
1780013674.3822,0.016966,-0.007971,-0.005509,-0.000422
1780013674.3881,0.016248,-0.006277,-0.005205,-0.000935
1780013674.3940,0.015490,-0.004534,-0.004863,-0.001532
1780013674.3999,0.014685,-0.002740,-0.004554,-0.001985
1780013674.4053,0.013837,-0.000911,-0.003855,-0.003263
1780013674.4117,0.012953,0.000942,-0.004132,-0.002436
1780013674.4172,0.012040,0.002807,-0.003219,-0.004112
1780013674.4230,0.011111,0.004679,-0.003257,-0.003930
1780013674.4285,0.010218,0.006478,-0.002955,-0.004537
1780013674.4343,0.009367,0.008164,-0.003240,-0.003829
1780013674.4398,0.008559,0.009713,-0.003008,-0.004047
1780013674.4452,0.007797,0.011109,-0.003045,-0.003675
1780013674.4511,0.007088,0.012340,-0.003411,-0.002689
1780013674.4565,0.006437,0.013392,-0.003281,-0.002547
1780013674.4624,0.005827,0.013971,-0.003577,-0.000264
1780013674.4679,0.005216,0.014049,-0.003241,0.001820
1780013674.4737,0.004764,0.013797,-0.004028,0.003299
1780013674.4792,0.004471,0.013266,-0.004550,0.004765
1780013674.4856,0.004338,0.012472,-0.005349,0.005592
1780013674.4915,0.004305,0.011624,-0.005721,0.006247
1780013674.4965,0.004359,0.010719,-0.006141,0.007326
1780013674.5020,0.004489,0.009752,-0.006496,0.007456
1780013674.5074,0.004700,0.008729,-0.006911,0.007952
1780013674.5133,0.004973,0.007642,-0.007152,0.008059
1780013674.5197,0.005300,0.006493,-0.007336,0.008143
1780013674.5251,0.005680,0.005284,-0.007884,0.009490
1780013674.5310,0.006107,0.004016,-0.008029,0.009534
1780013674.5364,0.006579,0.002691,-0.008495,0.010545
1780013674.5423,0.007095,0.001310,-0.008606,0.010571
1780013674.5482,0.007652,-0.000125,-0.008896,0.011081
1780013674.5537,0.008262,-0.001603,-0.009462,0.012108
1780013674.5591,0.008915,-0.003136,-0.009796,0.012676
1780013674.5655,0.009609,-0.004722,-0.009625,0.012086
1780013674.5714,0.010345,-0.006358,-0.010187,0.013177
1780013674.5773,0.011121,-0.008044,-0.010511,0.013726
1780013674.5827,0.011936,-0.009780,-0.011156,0.014956
1780013674.5881,0.012789,-0.011569,-0.011488,0.015537
1780013674.5940,0.013675,-0.013407,-0.011490,0.015447
1780013674.6000,0.014595,-0.015307,-0.011776,0.016014
1780013674.6054,0.015552,-0.017268,-0.012507,0.017448
1780013674.6113,0.016555,-0.019292,-0.012584,0.017468
1780013674.6173,0.017603,-0.021372,-0.012918,0.017988
1780013674.6231,0.018693,-0.023491,-0.013365,0.018690
1780013674.6290,0.019818,-0.025632,-0.013736,0.019207
1780013674.6345,0.021000,-0.027498,-0.014652,0.019100
1780013674.6404,0.022239,-0.028985,-0.014694,0.017098
1780013674.6463,0.023376,-0.030234,-0.014444,0.016283
1780013674.6522,0.024420,-0.031281,-0.014337,0.015723
1780013674.6581,0.025374,-0.032134,-0.014092,0.015019
1780013674.6645,0.026241,-0.032793,-0.013643,0.014138
1780013674.6704,0.027022,-0.033255,-0.013706,0.013605
1780013674.6764,0.027715,-0.033517,-0.013459,0.012805
1780013674.6822,0.028302,-0.033580,-0.013169,0.011988
1780013674.6881,0.028790,-0.033435,-0.012829,0.011072
1780013674.6940,0.029171,-0.033081,-0.012459,0.010105
1780013674.6999,0.029437,-0.032515,-0.012003,0.009131
1780013674.7053,0.029580,-0.031735,-0.011578,0.007743
1780013674.7117,0.029592,-0.030735,-0.010965,0.007238
1780013674.7172,0.029464,-0.029513,-0.010306,0.005301
1780013674.7230,0.029238,-0.028234,-0.009880,0.005188
1780013674.7285,0.028912,-0.026905,-0.009288,0.004294
1780013674.7344,0.028500,-0.025511,-0.008946,0.004156
1780013674.7398,0.027986,-0.024030,-0.008241,0.003027
1780013674.7452,0.027391,-0.022492,-0.007730,0.002390
1780013674.7511,0.026723,-0.020894,-0.007513,0.002407
1780013674.7565,0.025990,-0.019236,-0.006815,0.001189
1780013674.7624,0.025199,-0.017518,-0.006684,0.001215
1780013674.7679,0.024343,-0.015750,-0.005942,0.000045
1780013674.7738,0.023427,-0.013919,-0.005783,-0.000017
1780013674.7792,0.022449,-0.012024,-0.005006,-0.001281
1780013674.7851,0.021406,-0.010066,-0.004846,-0.001314
1780013674.7905,0.020278,-0.008034,-0.003859,-0.002759
1780013674.7964,0.019091,-0.005964,-0.003786,-0.002580
1780013674.8019,0.017852,-0.003867,-0.002890,-0.003839
1780013674.8073,0.016579,-0.001743,-0.002437,-0.004459
1780013674.8132,0.015327,0.000330,-0.002754,-0.003859
1780013674.8196,0.014095,0.002316,-0.003028,-0.003192
1780013674.8255,0.012886,0.004192,-0.002444,-0.003804
1780013674.8309,0.011700,0.005946,-0.001879,-0.004269
1780013674.8363,0.010544,0.007565,-0.001775,-0.003981
1780013674.8422,0.009422,0.009040,-0.002124,-0.003073
1780013674.8481,0.008346,0.010361,-0.002101,-0.002683
1780013674.8535,0.007278,0.011221,-0.001528,-0.001226
